omega,Q,ki,kf,Ei,Ef,theta,Is,Im,T_self
-11.999999999999602,1.5,5.8,6.279447022253195,69.70269243254256,81.70269243254216,0.2360607931871747,1.7751749586820646e-11,3.3013375646625044e-11,0.723022809833804
-11.8999999999996,1.5,5.8,6.27560298147308,69.70269243254256,81.60269243254217,0.23634889057258898,1.7707543827165364e-11,3.14180614205016e-11,0.7240896488908757
-11.7999999999996,1.5,5.8,6.2717565846310634,69.70269243254256,81.50269243254216,0.23663543851514207,1.8377302121220484e-11,3.205267728276893e-11,0.7256241528192992
-11.699999999999598,1.5,5.8,6.267907827389646,69.70269243254256,81.40269243254215,0.2369204377956171,1.9042538281043775e-11,3.283478972040667e-11,0.7238883761384167
-11.599999999999596,1.5,5.8,6.264056705398004,69.70269243254256,81.30269243254216,0.23720388913819077,1.9537218020421426e-11,3.3549175020718857e-11,0.7250393165890382
-11.499999999999595,1.5,5.8,6.260203214291928,69.70269243254256,81.20269243254216,0.23748579321069277,2.104639056754106e-11,3.207279536043895e-11,0.7251287669956517
-11.399999999999594,1.5,5.8,6.256347349693771,69.70269243254256,81.10269243254216,0.23776615062485174,2.092392005759178e-11,3.415345216504711e-11,0.72367015895956
-11.299999999999592,1.5,5.8,6.252489107212388,69.70269243254256,81.00269243254215,0.23804496193654676,2.161447089597226e-11,3.4455562199386465e-11,0.7252579352272579
-11.19999999999959,1.5,5.8,6.248628482443076,69.70269243254256,80.90269243254215,0.23832222764603178,2.2513595448493282e-11,3.5007549192774905e-11,0.724281007862164
-11.09999999999959,1.5,5.8,6.2447654709675176,69.70269243254256,80.80269243254216,0.23859794819816918,2.3991936096369468e-11,3.5326330335381766e-11,0.7249540716143555
-10.999999999999588,1.5,5.8,6.240900068353718,69.70269243254256,80.70269243254215,0.2388721239826431,2.4055673267129557e-11,3.425725027007178e-11,0.7257426930464952
-10.899999999999586,1.5,5.8,6.237032270155954,69.70269243254256,80.60269243254214,0.2391447553341788,2.578249137538942e-11,3.442452508108876e-11,0.7252055063610551
-10.799999999999585,1.5,5.8,6.233162071914706,69.70269243254256,80.50269243254215,0.23941584253273152,2.5763424329976252e-11,3.5045961397102896e-11,0.7253923646393169
-10.699999999999584,1.5,5.8,6.229289469156601,69.70269243254256,80.40269243254215,0.23968538580369908,2.6602561226960038e-11,3.525932826546814e-11,0.7257500368581156
-10.599999999999582,1.5,5.8,6.225414457394352,69.70269243254256,80.30269243254214,0.2399533853180957,2.846996545485918e-11,3.5945319828377034e-11,0.7265883855377573
-10.49999999999958,1.5,5.8,6.2215370321267,69.70269243254256,80.20269243254214,0.24021984119273884,2.8682756445738063e-11,3.4660002729395515e-11,0.724674659804657
-10.39999999999958,1.5,5.8,6.21765718883835,69.70269243254256,80.10269243254214,0.24048475349042653,3.0775998479610776e-11,3.702844122636731e-11,0.725100777287155
-10.299999999999578,1.5,5.8,6.2137749229999075,69.70269243254256,80.00269243254215,0.24074812222009107,3.197549001081439e-11,3.608131561779801e-11,0.7247087607930043
-10.199999999999577,1.5,5.8,6.209890230067822,69.70269243254256,79.90269243254214,0.2410099473369698,3.18353716841612e-11,3.858296116556447e-11,0.7249639484929173
-10.099999999999575,1.5,5.8,6.206003105484325,69.70269243254256,79.80269243254213,0.24127022874275195,3.310239253441225e-11,3.635333897507004e-11,0.723501977091735
-9.999999999999574,1.5,5.8,6.202113544677361,69.70269243254256,79.70269243254214,0.24152896628572285,3.440858649464745e-11,3.903379389796937e-11,0.7236489570974728
-9.899999999999572,1.5,5.8,6.198221543060532,69.70269243254256,79.60269243254214,0.24178615976089865,3.5456893645068687e-11,3.595588429267332e-11,0.7241449450859858
-9.79999999999957,1.5,5.8,6.194327096033029,69.70269243254256,79.50269243254213,0.24204180891016652,3.8278118898650363e-11,3.710164552105806e-11,0.7241915859978532
-9.69999999999957,1.5,5.8,6.190430198979572,69.70269243254256,79.40269243254212,0.24229591342239315,3.795901339210993e-11,3.846273109213242e-11,0.7268261322394121
-9.599999999999568,1.5,5.8,6.186530847270347,69.70269243254256,79.30269243254213,0.2425484729335568,4.075316862533884e-11,3.963238222031365e-11,0.7244845721440935
-9.499999999999567,1.5,5.8,6.182629036260938,69.70269243254256,79.20269243254214,0.242799487026846,4.237492248021239e-11,3.745693361423031e-11,0.7247510199072263
