Q,omega,I,dI,Tr,Kf,Ki
1.5,-18.9946,0.0019488888888888887,0.00048522554256808637,0.85,5.8,4.946999348562041
1.5,-18.4955,0.0026033333333333334,0.0004167222185190123,0.85,5.8,4.97128542900213
1.5,-17.9887,0.0030733333333333333,0.00044981683515091475,0.85,5.8,4.995825383468556
1.5,-17.4987,0.002686111111111111,0.00045712635690018955,0.85,5.8,5.0194377843281615
1.5,-17.0013,0.0030194444444444444,0.0004769518054178619,0.85,5.8,5.043293713097151
1.5,-16.4965,0.0028266666666666666,0.0004525769834248378,0.85,5.8,5.0673897303819935
1.5,-15.984,0.0032994444444444443,0.00044764162528897823,0.85,5.8,5.091736645405059
1.5,-15.49,0.0034894444444444448,0.0005061233075734961,0.85,5.8,5.115095009846997
1.5,-14.9889,0.0039633333333333335,0.000520135310030708,0.85,5.8,5.138680615117221
1.5,-14.4804,0.004045555555555556,0.0005444597503517468,0.85,5.8,5.1625043695664745
1.5,-13.9919,0.003762777777777778,0.0005258130095268226,0.85,5.8,5.18528801924852
1.5,-13.4965,0.004545,0.0005610728809858643,0.85,5.8,5.208291697466846
1.5,-12.9943,0.004518888888888889,0.0005490035867565939,0.85,5.8,5.231507889097391
1.5,-12.485,0.0034850000000000003,0.0005109278052936855,0.85,5.8,5.25494755371482
1.5,-11.9974,0.0038744444444444442,0.0005404290705050142,0.85,5.8,5.27729096316896
1.5,-11.474,0.004575,0.0005602702720810535,0.85,5.8,5.301170047080513
1.5,-11.0025,0.005488888888888889,0.0005982144212798289,0.85,5.8,5.322589574982941
1.5,-10.495,0.006070555555555556,0.0006341313198890254,0.85,5.8,5.345548621431332
1.5,-9.9807,0.005632777777777777,0.0005744672787208926,0.85,5.8,5.368715132031321
1.5,-9.4902,0.005993333333333333,0.0006170509313272705,0.85,5.8,5.390716825075825
1.5,-8.9934,0.00606,0.0006810571847421397,0.85,5.8,5.412909949485062
1.5,-8.4901,0.007121666666666666,0.000682386199982038,0.85,5.8,5.43530103972051
1.5,-7.9804,0.006730555555555556,0.0006975514937406077,0.85,5.8,5.457883237986026
1.5,-7.4965,0.007537777777777778,0.0007207472117253569,0.85,5.8,5.479236247739681
1.5,-6.9738,0.01020611111111111,0.0007846535368170504,0.85,5.8,5.502208282298462
1.5,-6.4775,0.010651666666666667,0.0008119084741338584,0.85,5.8,5.523931652749835
1.5,-5.9751,0.010596111111111112,0.0008100055250535543,0.85,5.8,5.545835357841605
1.5,-5.5006,0.012093888888888888,0.0008842931542854154,0.85,5.8,5.566443532064787
1.5,-4.986,0.017517222222222226,0.0009976937913180415,0.85,5.8,5.588707407518683
1.5,-4.5,0.01773277777777778,0.0010272084008444598,0.85,5.8,5.609652788766719
1.5,-3.9729,0.021341111111111113,0.0011352951430039658,0.85,5.8,5.632281426494318
1.5,-3.4749,0.02773277777777778,0.0012691385481187574,0.85,5.8,5.653577579356471
1.5,-2.9711,0.03523333333333334,0.001427161778054871,0.85,5.8,5.675040442814105
1.5,-2.4979,0.04950500000000001,0.0016990675547357012,0.85,5.8,5.695126021374836
1.5,-2.0195,0.09264166666666666,0.0023448586390307277,0.85,5.8,5.715360566190447
1.5,-1.4984,0.22296,0.0036080727388578086,0.85,5.8,5.737319960645979
1.5,-0.971,0.4998255555555555,0.005376956261861845,0.85,5.8,5.759459590440239
1.5,-0.4756,0.7836750000000001,0.0067577188376617804,0.85,5.8,5.780178659631022
1.5,0.0254,0.8998127777777778,0.0072263661829356915,0.85,5.8,5.801056677843229
1.5,0.532,0.7875277777777778,0.006758397154560054,0.85,5.8,5.8220919351038205
1.5,1.0047,0.534135,0.005553675709733949,0.85,5.8,5.841651270141428
1.5,1.5223,0.26388722222222216,0.003897374987106509,0.85,5.8,5.8629936309755255
1.5,2.0054,0.11095000000000001,0.002538134704419326,0.85,5.8,5.882843584434443
1.5,2.5345,0.045318888888888895,0.0016107553246999938,0.85,5.8,5.904507052931712
1.5,3.0283,0.028929444444444445,0.0012940739813224755,0.85,5.8,5.9246537373481
1.5,3.5273,0.026774444444444444,0.001282056603977558,0.85,5.8,5.944943221535781
1.5,4.0316,0.019715555555555556,0.0010691573929334248,0.85,5.8,5.965378093606374
1.5,4.4987,0.018900555555555556,0.0010671432673668609,0.85,5.8,5.984243325756985
1.5,5.0134,0.016955555555555557,0.0010106228980066247,0.85,5.8,6.004962392486695
1.5,5.4901,0.016203333333333333,0.0009910273382632718,0.85,5.8,6.024088219912783
1.5,5.9715,0.015096666666666666,0.00095682828677374,0.85,5.8,6.043341190702566
1.5,6.4577,0.012845,0.000895753872444881,0.85,5.8,6.062724073809953
1.5,7.0385,0.011736666666666666,0.0008411456032851422,0.85,5.8,6.085797368674916
1.5,7.5354,0.012415,0.0008376571162739826,0.85,5.8,6.105468377428019
1.5,8.0372,0.009925,0.000789910332463966,0.85,5.8,6.125269255066495
1.5,8.4978,0.010593333333333335,0.0008301985483181899,0.85,5.8,6.143388217521124
1.5,9.0093,0.009462777777777778,0.0007527847478152103,0.85,5.8,6.163447051489542
1.5,9.526,0.009215555555555555,0.0007481739086140762,0.85,5.8,6.183643743967778
1.5,10.0003,0.007738333333333333,0.0007166156312577636,0.85,5.8,6.202125217007733
1.5,10.5271,0.008633333333333333,0.000711400548735198,0.85,5.8,6.222588053035909
1.5,11.0107,0.0089,0.0007575142096210326,0.85,5.8,6.241313780805143
1.5,11.4988,0.006826111111111112,0.0006462481941135788,0.85,5.8,6.260156957995594
1.5,12.041,0.007313333333333333,0.000685189889873738,0.85,5.8,6.281022398957919
1.5,12.5387,0.008045,0.0007136155983596646,0.85,5.8,6.3001145202613404
1.5,13.0412,0.0062005555555555555,0.000678012026915434,0.85,5.8,6.319332254484376
1.5,13.4974,0.006911666666666667,0.0006479376113084871,0.85,5.8,6.336728805402344
1.5,14.0089,0.007845000000000001,0.0007242908409073127,0.85,5.8,6.356177524153457
1.5,14.5253,0.006377777777777777,0.0006381561014959766,0.85,5.8,6.375752373483278
1.5,15.0465,0.005758333333333333,0.0006264797298012537,0.85,5.8,6.395448422070485
1.5,15.52,0.005293333333333334,0.000606897086888769,0.85,5.8,6.413289458421595
1.5,15.9975,0.005655555555555555,0.0006059040791135341,0.85,5.8,6.431231089037905
1.5,16.5329,0.005539444444444444,0.0005970108152958763,0.85,5.8,6.451288920334586
1.5,17.0191,0.005348333333333333,0.0006016635887886801,0.85,5.8,6.469449681506477
1.5,17.5096,0.006396111111111111,0.0006702512427404084,0.85,5.8,6.487719545479579
1.5,18.0044,0.004532777777777778,0.0005901566542395415,0.85,5.8,6.506097593134639
1.5,18.5036,0.0037616666666666666,0.0005075987406224345,0.85,5.8,6.5245866087785345
1.5,19.0071,0.003731111111111111,0.0005738665694272257,0.85,5.8,6.543181963758389
1.5,19.515,0.005053888888888889,0.0006819921345623703,0.85,5.8,6.561886431485938
1.5,20.0274,0.0040822222222222215,0.0006167847734746079,0.85,5.8,6.580702748504517
1.5,20.5444,0.004525555555555555,0.000621523913706176,0.85,5.8,6.599633614553483
1.5,21.0078,0.005736666666666667,0.0006117128350726283,0.85,5.8,6.616555790585966
1.5,21.5335,0.004951666666666667,0.0006074453183742671,0.85,5.8,6.635700755527811
1.5,22.0047,0.004004444444444444,0.0005913047928308135,0.85,5.8,6.65281411480835
1.5,22.5393,0.0042027777777777775,0.0005532242752857399,0.85,5.8,6.6721769282763805
1.5,23.0185,0.004375555555555555,0.0005819486210404353,0.85,5.8,6.689485560298441
1.5,23.5016,0.0035066666666666666,0.0005285181940874709,0.85,5.8,6.70688984429469
1.5,23.9885,0.003822777777777778,0.0005240985794558638,0.85,5.8,6.7243854489674515
1.5,24.4794,0.003647777777777778,0.000533483196537299,0.85,5.8,6.741978821832322
1.5,25.0364,0.004432777777777778,0.0005383373466196007,0.85,5.8,6.761885718192018
1.5,25.5357,0.004345,0.0005745892252538136,0.85,5.8,6.77968076328622
1.5,26.0391,0.0033705555555555555,0.000527810232920231,0.85,5.8,6.7975747723250475
1.5,26.4829,0.0037927777777777777,0.0005249564943761095,0.85,5.8,6.813311242897761
1.5,26.994,0.0034566666666666665,0.0005386849556851217,0.85,5.8,6.831389156638491
1.5,27.4446,0.004424444444444444,0.0005558699110625536,0.85,5.8,6.8472875608617025
1.5,28.0288,0.00326,0.0005308693080431587,0.85,5.8,6.867844950985013
1.5,28.5525,0.004852222222222222,0.0005656177656245633,0.85,5.8,6.886221243560345
1.5,29.0144,0.003068333333333333,0.0005272456381639994,0.85,5.8,6.902388410325158
1.5,29.5463,0.004566666666666667,0.0005771369309245744,0.85,5.8,6.920958893510913
1.5,30.0153,0.0032344444444444447,0.0005271013208759164,0.85,5.8,6.937292077476341
